name,location.coordinate.longitude,location.coordinate.latitude,review_count,rating,categories
El Gaucho Bellevue,-122.194392091821,47.6146402924367,348,4,"[[""Steakhouses"",""steak""]]"
JOEY Bellevue,-122.201474123682,47.6177471073206,418,3.5,"[[""American (New)"",""newamerican""],[""Lounges"",""lounges""]]"
Pepper Tree Burrito Cafe,-122.188304588199,47.5980835407972,16,3,"[[""Mexican"",""mexican""]]"
Lilly's,-122.237514274324,47.5887230820664,1,1,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Pho All Day,-122.19998896122,47.6114845275879,125,3.5,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
Pizza Dudes,-122.2013002,47.4834008,80,4,"[[""Pizza"",""pizza""],[""Food Delivery Services"",""fooddeliveryservices""]]"
Toy's Cafe,-122.198909372091,47.6113054901361,153,3,"[[""Bakeries"",""bakeries""],[""Cafes"",""cafes""],[""Cantonese"",""cantonese""]]"
The Cheesecake Factory,-122.203949,47.6159592,382,3,"[[""Desserts"",""desserts""],[""American (Traditional)"",""tradamerican""]]"
Eques,-122.20106,47.618444,89,4,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Buffets"",""buffets""]]"
Seoul Garden,-122.200129777193,47.6129758358002,86,3.5,"[[""Korean"",""korean""]]"
Plum Delicious Family Restaurant,-122.1751893,47.5052917,88,3,"[[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""],[""Diners"",""diners""]]"
Panhandle Barbecue,-122.1989342,47.6157659,25,4,"[[""Food Trucks"",""foodtrucks""],[""Barbeque"",""bbq""],[""Sandwiches"",""sandwiches""]]"
Harbor Marina Deli,-122.347593605518,47.5704655051231,5,2.5,"[[""Delis"",""delis""]]"
Pasta & Co.,-122.2038422,47.6177483,42,4,"[[""Delis"",""delis""],[""Pasta Shops"",""pastashops""]]"
Sushi Kudasai,-122.1942196,47.6139908,17,4,"[[""Sushi Bars"",""sushi""]]"
Daniel's Broiler,-122.2003098,47.6177483,496,4,"[[""Steakhouses"",""steak""],[""American (Traditional)"",""tradamerican""]]"
Tapatio,-122.169405072927,47.5771274417639,87,3,"[[""Mexican"",""mexican""]]"
Palomino Rustico,-122.2016889,47.6157281,480,3,"[[""American (New)"",""newamerican""],[""Mediterranean"",""mediterranean""]]"
Hot Pho,-122.186058,47.5006485,69,3.5,"[[""Vietnamese"",""vietnamese""]]"
Subway,-122.194305,47.532703,10,2,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Tap House Grill,-122.198059,47.615131,402,3,"[[""American (New)"",""newamerican""],[""Pubs"",""pubs""]]"
Royal Orchid,-122.2168808,47.482769,108,4,"[[""Thai"",""thai""]]"
John Howie Steak Restaurant,-122.191211,47.616897,785,4,"[[""Steakhouses"",""steak""],[""Lounges"",""lounges""],[""American (New)"",""newamerican""]]"
Taco Bell,-122.169246,47.578133,23,2.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""],[""Tex-Mex"",""tex-mex""]]"
Amy's Merkato,-122.2939529,47.60812,10,4.5,"[[""Grocery"",""grocery""],[""Ethnic Food"",""ethnicmarkets""],[""Ethiopian"",""ethiopian""]]"
Cafe Noir,-122.304992079735,47.6131729781628,2,4,"[[""American (Traditional)"",""tradamerican""],[""American (New)"",""newamerican""],[""Pizza"",""pizza""]]"
Casa D's Taqueria,-122.2011566,47.6114006,77,3,"[[""Mexican"",""mexican""]]"
Sushiya,-122.193092,47.613327,95,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Contigo,-122.4047843,47.5745802,56,4,"[[""Mexican"",""mexican""],[""Food Stands"",""foodstands""],[""Food Trucks"",""foodtrucks""]]"
Spiro's Pizza & Pasta,-122.387153,47.573673,62,3.5,"[[""Pizza"",""pizza""]]"
Inner Sanctum Of The Temple Of Porcine Love,-122.387145,47.575355,7,4.5,"[[""Delis"",""delis""],[""Sandwiches"",""sandwiches""]]"
Raney Brothers BBQ,-122.400436401367,47.5762977600098,34,4,"[[""Barbeque"",""bbq""],[""Sandwiches"",""sandwiches""],[""Food Trucks"",""foodtrucks""]]"
Saigon Boat Cafe,-122.407692,47.5799789,90,4,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
FEZ on Wheels,-122.3736284,47.5762049,23,4,"[[""Food Trucks"",""foodtrucks""],[""Moroccan"",""moroccan""],[""Middle Eastern"",""mideastern""]]"
Slices,-122.4067993,47.5803299,75,4,"[[""Pizza"",""pizza""]]"
El Chupacabra,-122.4073029,47.580101,165,3.5,"[[""Bars"",""bars""],[""Mexican"",""mexican""]]"
The Celtic Swell,-122.410406917334,47.579123005271,113,3.5,"[[""Irish"",""irish""],[""Pubs"",""pubs""]]"
Fatburger,-122.4108535,47.578824,81,3,"[[""Burgers"",""burgers""],[""Sandwiches"",""sandwiches""]]"
Alki Cafe,-122.410929948092,47.5789707899094,111,3,"[[""Diners"",""diners""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Mission,-122.3866882,47.5822411,234,3.5,"[[""Latin American"",""latin""],[""Lounges"",""lounges""],[""Mexican"",""mexican""]]"
Thailanding On Alki,-122.40731,47.580101,81,3.5,"[[""Thai"",""thai""]]"
Mawadda Cafe,-122.386483624578,47.5814297050238,59,4,"[[""Mediterranean"",""mediterranean""],[""Middle Eastern"",""mideastern""]]"
PCC Natural Markets - West Seattle,-122.387077,47.577724,64,4,"[[""Grocery"",""grocery""],[""Health Markets"",""healthmarkets""],[""Delis"",""delis""]]"
Delridge Deli Mart,-122.3638382,47.5685806,7,4,"[[""Delis"",""delis""],[""Convenience Stores"",""convenience""],[""Bakeries"",""bakeries""]]"
Angelina's,-122.3868027,47.58255,118,3.5,"[[""Italian"",""italian""]]"
Duos Catering,-122.371116638184,47.5696754455566,33,4.5,"[[""Caterers"",""catering""]]"
Zatz A Better Bagel,-122.386526,47.5816107,91,3.5,"[[""Bagels"",""bagels""],[""Sandwiches"",""sandwiches""],[""Bakeries"",""bakeries""]]"
McDonald's,-122.3869934,47.5766907,9,3,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Luciano's Pizza & Pasta,-122.3866806,47.581749,66,3,"[[""Pizza"",""pizza""],[""Italian"",""italian""],[""Sandwiches"",""sandwiches""]]"
Admiral Pub,-122.386427298188,47.5825897604227,46,3,"[[""American (Traditional)"",""tradamerican""],[""Pubs"",""pubs""]]"
Tacos La Playita,-122.405502,47.580864,4,4,"[[""Food Stands"",""foodstands""],[""Mexican"",""mexican""],[""Food Trucks"",""foodtrucks""]]"
Alki Urban Market,-122.412895202637,47.5782127380371,13,2,"[[""Delis"",""delis""],[""Grocery"",""grocery""]]"
Pailin Thai Cuisine,-122.386848,47.583351,79,3.5,"[[""Thai"",""thai""]]"
Blue Moon Burgers,-122.405458309167,47.5809024167721,50,2.5,"[[""Burgers"",""burgers""],[""Gluten-Free"",""gluten_free""]]"
Yen Wor Village,-122.38624,47.58288,70,3,"[[""Chinese"",""chinese""]]"
Alki Dog,-122.406441,47.580448,2,3,"[[""Hot Dogs"",""hotdog""],[""Fast Food"",""hotdogs""]]"
Subway,-122.362569049001,47.5695421546698,10,3,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Angelina's,-122.3868027,47.58255,1,5,"[[""Italian"",""italian""]]"
Subway,-122.411483153701,47.5786770833485,5,4,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Alki Huddle,-122.4122009,47.5784607,7,4,"[[""American (New)"",""newamerican""],[""Mexican"",""mexican""]]"
Petro's Pizza & Pasta,-122.386467531323,47.5818011909723,1,4,"[[""Pizza"",""pizza""]]"
Jack In The Box,-122.3856277,47.5809898,11,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Taqueria La Monarca,-122.405499,47.580866,1,4,"[[""Food Trucks"",""foodtrucks""],[""Mexican"",""mexican""]]"
The Benbow Room,-122.3856812,47.5814705,32,4,"[[""Dive Bars"",""divebars""]]"
Nola's Events Weddings and Soirees,-122.4047843,47.5745802,6,5,"[[""Caterers"",""catering""],[""Wedding Planning"",""wedding_planning""]]"
The Admiral Bird,-122.386141,47.580967,8,4.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Wine Bars"",""wine_bars""]]"
60th Street Desserts,-122.2639618,47.6823311,41,4,"[[""Bakeries"",""bakeries""],[""Delis"",""delis""],[""Coffee \u0026 Tea"",""coffee""]]"
Pagliacci Pizza,-122.26481628418,47.6741218566895,25,4,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Caddy Shack Coffee,-122.2612949,47.6820044,7,4.5,"[[""Cafes"",""cafes""]]"
Wedgwood Broiler,-122.2906256,47.688622,100,3.5,"[[""American (Traditional)"",""tradamerican""],[""Lounges"",""lounges""]]"
Cafe Javasti,-122.291023,47.691425,81,4,"[[""Coffee \u0026 Tea"",""coffee""],[""Bakeries"",""bakeries""],[""Creperies"",""creperies""]]"
Van Gogh Coffeehouse,-122.290123,47.688961,87,4.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Cafes"",""cafes""]]"
Wedgwood Ale House & Cafe,-122.291069,47.6906013,96,3.5,"[[""Pubs"",""pubs""],[""American (Traditional)"",""tradamerican""]]"
I Love Bento,-122.2902527,47.6831703,32,3.5,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Grateful Bread,-122.290695,47.679634,139,3.5,"[[""Bakeries"",""bakeries""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Sandwiches"",""sandwiches""]]"
Sunrise Cafe,-122.264482006431,47.6849240809679,3,3,"[[""Sandwiches"",""sandwiches""],[""Coffee \u0026 Tea"",""coffee""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Gaudi,-122.2909775,47.6686401,66,3.5,"[[""Spanish"",""spanish""],[""Basque"",""basque""],[""Tapas Bars"",""tapas""]]"
Sunflour - The Bryant Corner Cafe & Bakery,-122.2932434,47.6758804,114,3.5,"[[""Bakeries"",""bakeries""],[""Cafes"",""cafes""],[""Comfort Food"",""comfortfood""]]"
Yummy Cafe,-122.284225,47.668674,75,3.5,"[[""Chinese"",""chinese""]]"
Thai of Wedgwood,-122.2901764,47.6837502,40,3.5,"[[""Thai"",""thai""]]"
Wong's Kitchen,-122.290168762207,47.6969337463379,51,3.5,"[[""Asian Fusion"",""asianfusion""],[""Cantonese"",""cantonese""]]"
Fiddler's Inn Pub & Restaurant,-122.2908707,47.6963882,101,3.5,"[[""Pubs"",""pubs""],[""American (Traditional)"",""tradamerican""]]"
Black Pearl,-122.290802,47.682777,84,3,"[[""Chinese"",""chinese""]]"
Cafe NOAA,-122.264482006431,47.6849240809679,1,2,"[[""Cafes"",""cafes""],[""Coffee \u0026 Tea"",""coffee""]]"
Marlai Thai Restaurant,-122.2873611,47.6611214,57,4,"[[""Thai"",""thai""]]"
Ariana Authentic Afghan Cuisine,-122.208579973636,47.6762437682539,118,4,"[[""Afghan"",""afghani""]]"
PCC Natural Markets - View Ridge,-122.284868806601,47.6761512458324,37,3.5,"[[""Grocery"",""grocery""],[""Health Markets"",""healthmarkets""],[""Delis"",""delis""]]"
Varlamos Pizzeria,-122.288414,47.660942,77,4,"[[""Pizza"",""pizza""],[""Italian"",""italian""],[""Sandwiches"",""sandwiches""]]"
Zaw Artisan Bake at Home Pizza,-122.289665222168,47.681999206543,25,3.5,"[[""Pizza"",""pizza""],[""Gluten-Free"",""gluten_free""],[""Vegetarian"",""vegetarian""]]"
Krua Thai Family Kitchen,-122.299835,47.668377,150,4,"[[""Thai"",""thai""]]"
Cactus Restaurants,-122.206000462174,47.6760473102331,415,4,"[[""Tex-Mex"",""tex-mex""],[""Mexican"",""mexican""],[""Gluten-Free"",""gluten_free""]]"
Blue Plate Express,-122.290802001953,47.6827774047852,1,4,"[[""Diners"",""diners""]]"
Heidelberg Haus,-122.3041,47.6759109,69,4,"[[""German"",""german""]]"
Homegrown,-122.2065838,47.6756969,45,4,"[[""Salad"",""salad""],[""Sandwiches"",""sandwiches""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Isarn Thai Soul Kitchen,-122.2058029,47.6742401,130,4,"[[""Thai"",""thai""]]"
Bai Pai,-122.302002,47.675976,89,3.5,"[[""Thai"",""thai""],[""Lounges"",""lounges""]]"
Plume,-122.2056582676,47.675438675218,118,4,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
Wyraqocha Peruvian Kitchen,-122.207855,47.676682,57,3.5,"[[""Peruvian"",""peruvian""],[""Latin American"",""latin""]]"
Mamma Melina Ristorante + Pizzeria,-122.301231,47.667229,405,3.5,"[[""Italian"",""italian""],[""Pizza"",""pizza""],[""Bars"",""bars""]]"
Crepe Cafe & Wine Bar,-122.3042984,47.6759109,176,4,"[[""French"",""french""],[""Creperies"",""creperies""],[""Wine Bars"",""wine_bars""]]"
Hanuman Thai Cafe,-122.207577615862,47.6763419697609,139,4,"[[""Thai"",""thai""]]"
Aura Bakery & Coffee Bar,-122.207518,47.6766883,109,4.5,"[[""Cafes"",""cafes""],[""Bakeries"",""bakeries""],[""Coffee \u0026 Tea"",""coffee""]]"
Cafe Happy,-122.206351161003,47.6755946874619,97,4,"[[""Chinese"",""chinese""],[""Vegetarian"",""vegetarian""]]"
Phayathai Cuisine,-122.305966,47.693588,172,4,"[[""Thai"",""thai""]]"
Volterra,-122.2054711,47.6754158,160,3.5,"[[""Italian"",""italian""]]"
Burgermaster,-122.294059,47.661712,127,3.5,"[[""Burgers"",""burgers""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Lynn's Bistro,-122.20530751349,47.677137739221,126,4,"[[""French"",""french""],[""American (New)"",""newamerican""]]"
Plaza Garcia Family Mexican Restaurant,-122.237237,47.708722,103,3.5,"[[""Mexican"",""mexican""]]"
Toshi's Teriyaki The Original,-122.2875519,47.6611099,16,3.5,"[[""Japanese"",""japanese""],[""Fast Food"",""hotdogs""]]"
Wilde Rover Irish Pub & Restaurant,-122.2077332,47.6763115,281,3.5,"[[""Irish"",""irish""],[""Irish Pub"",""irish_pubs""]]"
da Pino,-122.3040237,47.6756706,18,4,"[[""Meat Shops"",""meats""],[""Italian"",""italian""]]"
Jet City Pizza Co,-122.300423,47.68327,50,3.5,"[[""Pizza"",""pizza""]]"
VoVina',-122.20737880027,47.676036523202,53,3.5,"[[""Wine Bars"",""wine_bars""],[""Tapas/Small Plates"",""tapasmallplates""]]"
Hector's Restaurant,-122.2062025,47.6750856,320,3,"[[""Comfort Food"",""comfortfood""],[""American (New)"",""newamerican""]]"
Santorini Pizza & Pasta,-122.291161,47.708618,55,4,"[[""Pizza"",""pizza""]]"
Plume,-122.300714572053,47.6667302690257,48,3.5,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""]]"
RAM Restaurant & Brewery,-122.2979126,47.6634941,341,3,"[[""American (New)"",""newamerican""],[""Breweries"",""breweries""]]"
The Slip,-122.2071915,47.6754112,164,3,"[[""American (Traditional)"",""tradamerican""],[""Burgers"",""burgers""]]"
George's,-122.20603323163,47.675651173622,171,3.5,"[[""Greek"",""greek""],[""American (Traditional)"",""tradamerican""],[""Mediterranean"",""mediterranean""]]"
Sushi Joa,-122.206249695604,47.6755586682833,28,4,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Anthony's HomePort,-122.2065964,47.6741982,178,3.5,"[[""Seafood"",""seafood""]]"
Leah's Catering,-122.28052520752,47.660400390625,2,5,"[[""Caterers"",""catering""],[""Kosher"",""kosher""]]"
Evolution Fresh,-122.2993927,47.6634331,41,4,"[[""Juice Bars \u0026 Smoothies"",""juicebars""],[""Sandwiches"",""sandwiches""],[""Salad"",""salad""]]"
Elemental Pizza,-122.298977866969,47.6635496977768,185,3.5,"[[""Pizza"",""pizza""],[""Bars"",""bars""],[""Italian"",""italian""]]"
Kidd Valley,-122.3003998,47.6686783,59,3.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Pasta & Co.,-122.299785879568,47.6623595227137,42,4,"[[""Delis"",""delis""],[""Pasta Shops"",""pastashops""]]"
Vios Cafe,-122.306503504515,47.675988972187,113,3.5,"[[""Greek"",""greek""],[""Mediterranean"",""mediterranean""]]"
The Lodge Sports Grille,-122.207184,47.676048,183,3,"[[""American (Traditional)"",""tradamerican""],[""Sports Bars"",""sportsbars""]]"
Cafe Juanita,-122.21235120564,47.707643288881,283,4.5,"[[""Italian"",""italian""]]"
Oto Sushi,-122.211493626237,47.7051305025816,273,4,"[[""Japanese"",""japanese""],[""Sushi Bars"",""sushi""]]"
Watercress Vietnam Kitchen,-122.206817626953,47.6751518249512,41,3.5,"[[""Vietnamese"",""vietnamese""]]"
HP's Smokehouse BBQ,-122.21461181488,47.7049723239004,13,4.5,"[[""Food Trucks"",""foodtrucks""],[""Barbeque"",""bbq""]]"
Pho Tai,-122.2064952,47.6761004,69,3.5,"[[""Vietnamese"",""vietnamese""],[""Sandwiches"",""sandwiches""],[""Vegetarian"",""vegetarian""]]"
Cafe da Pino,-122.3040237,47.6756706,3,4.5,"[[""Italian"",""italian""]]"
Ravenna Varsity Restaurant,-122.302422,47.675919,69,3,"[[""Coffee \u0026 Tea"",""coffee""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""American (Traditional)"",""tradamerican""]]"
Vista Lago,-122.207159,47.675621,58,3.5,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Delfino's Chicago Style Pizza,-122.299520373344,47.663245126605,211,3.5,"[[""Pizza"",""pizza""]]"
Haute Dog Girl,-122.205634699373,47.676815957987,48,3,"[[""Hot Dogs"",""hotdog""]]"
Milagro Cantina,-122.2059021,47.6744614,313,3,"[[""Mexican"",""mexican""]]"
Nasai Teriyaki,-122.301201,47.665596,42,3.5,"[[""Japanese"",""japanese""]]"
Zeeks Pizza,-122.3047791,47.6758995,45,3.5,"[[""Pizza"",""pizza""]]"
Bagel Oasis,-122.3046112,47.6758995,145,3,"[[""Bagels"",""bagels""],[""Sandwiches"",""sandwiches""],[""Bakeries"",""bakeries""]]"
Amante Pizza,-122.2377777,47.7097206,20,3,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Specialty's Café & Bakery,-122.298135,47.662728,100,3.5,"[[""Sandwiches"",""sandwiches""],[""Bakeries"",""bakeries""],[""Cafes"",""cafes""]]"
Zoka Coffee Roaster & Tea Company,-122.297340393066,47.6658897399902,189,3.5,"[[""Coffee \u0026 Tea"",""coffee""],[""Sandwiches"",""sandwiches""]]"
Piatti,-122.298027,47.66254,169,3.5,"[[""Italian"",""italian""]]"
Zeeks Pizza,-122.2060699,47.6762009,102,3.5,"[[""Pizza"",""pizza""]]"
Royal India,-122.212387084961,47.7052764892578,120,3.5,"[[""Indian"",""indpak""]]"
Brix Wine Cafe,-122.21089051831,47.707118825323,170,4,"[[""Wine Bars"",""wine_bars""],[""American (New)"",""newamerican""]]"
Subway,-122.290802,47.682777,6,2.5,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Tubs Gourmet Subs,-122.3001938,47.7099991,231,4.5,"[[""Sandwiches"",""sandwiches""]]"
Padria Mediterranean Café,-122.2123489,47.7066689,154,4,"[[""Mediterranean"",""mediterranean""],[""Persian/Iranian"",""persian""]]"
Ying's Drive-In,-122.3073196,47.6905212,51,3,"[[""Chinese"",""chinese""]]"
Mi Mexico,-122.206062823534,47.6760325580835,56,3,"[[""Mexican"",""mexican""]]"
Tokyo Sweets,-122.28052520752,47.660400390625,77,3.5,"[[""Ice Cream \u0026 Frozen Yogurt"",""icecream""],[""Creperies"",""creperies""],[""Desserts"",""desserts""]]"
Ginger Teriyaki Restaurant,-122.210431471467,47.7064890414476,17,4.5,"[[""Japanese"",""japanese""]]"
Noppakao Thai Restaurant,-122.210501,47.705516,197,3.5,"[[""Thai"",""thai""]]"
Taqueria Guadalajara,-122.209908,47.704395,9,4,"[[""Mexican"",""mexican""],[""Food Trucks"",""foodtrucks""],[""Sandwiches"",""sandwiches""]]"
Mongolian Grill,-122.21115020892,47.70574324543,60,3.5,"[[""Mongolian"",""mongolian""]]"
Einstein Bros Bagels,-122.2958298,47.6613464,14,2.5,"[[""Sandwiches"",""sandwiches""],[""Bakeries"",""bakeries""],[""Bagels"",""bagels""]]"
Sod House Bakery,-122.3043976,47.6759109,11,4.5,"[[""Cafes"",""cafes""],[""Coffee \u0026 Tea"",""coffee""],[""Bakeries"",""bakeries""]]"
China Village,-122.292509749532,47.6612381637096,43,3.5,"[[""Chinese"",""chinese""]]"
Ristorante Paradiso,-122.20610378089,47.676202330685,123,3.5,"[[""Italian"",""italian""]]"
Chun's Teriyaki,-122.2110654,47.7055954,50,3.5,"[[""Chinese"",""chinese""]]"
Le Grand Bistro Américain,-122.206575,47.657786,202,3.5,"[[""French"",""french""],[""Steakhouses"",""steak""]]"
Jimmy John's,-122.2085495,47.6766014,44,3,"[[""Sandwiches"",""sandwiches""]]"
Spud Fish & Chips,-122.212862,47.705545,119,3,"[[""Fish \u0026 Chips"",""fishnchips""],[""Seafood"",""seafood""],[""Fast Food"",""hotdogs""]]"
Pagliacci Pizza,-122.2099228,47.705349,20,4,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Bin On The Lake,-122.2069093,47.6568911,137,3.5,"[[""American (New)"",""newamerican""]]"
Bishop's Alehouse,-122.209923,47.706635,50,3.5,"[[""American (Traditional)"",""tradamerican""]]"
Beach Cafe,-122.206751480699,47.6571974158287,234,3,"[[""American (New)"",""newamerican""]]"
Millionaire Dogs,-122.2982224,47.6849444,1,1,"[[""Hot Dogs"",""hotdog""],[""Food Stands"",""foodstands""]]"
aa Sushi,-122.211792,47.7070198,154,3.5,"[[""Sushi Bars"",""sushi""],[""Japanese"",""japanese""]]"
Domino's Pizza,-122.297394,47.66148,22,2,"[[""Pizza"",""pizza""],[""Chicken Wings"",""chicken_wings""],[""Sandwiches"",""sandwiches""]]"
Mezcal Grill,-122.211463451385,47.7067798910793,65,3,"[[""Mexican"",""mexican""]]"
Manna Teriyaki,-122.300262,47.710018,19,3.5,"[[""Japanese"",""japanese""]]"
Caren's Chicago Grill,-122.2065964,47.6604156,1,5,"[[""American (Traditional)"",""tradamerican""]]"
Subway,-122.300919,47.668251,7,2.5,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
McDonald's,-122.300446,47.667678,31,3,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Lai-Thai Restaurant,-122.2062073,47.6761703,75,3,"[[""Thai"",""thai""]]"
Kidd Valley,-122.206078,47.660549,45,3.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Luciano's Pizza & Pasta,-122.300262,47.710018,51,3,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Lilac Cafe,-122.205421806537,47.677203234847,4,4.5,"[[""French"",""french""]]"
Flatstick Pub,-122.207087,47.675971,81,4.5,"[[""Pubs"",""pubs""],[""Mini Golf"",""mini_golf""]]"
Emerald Garden,-122.210436165333,47.7066191285849,9,3,"[[""Chinese"",""chinese""],[""Sports Bars"",""sportsbars""]]"
Red Radish,-122.305128877029,47.65520488609,3,4,"[[""Do-It-Yourself Food"",""diyfood""],[""Salad"",""salad""],[""Soup"",""soup""]]"
Papa John's Pizza,-122.300919,47.668251,20,2.5,"[[""Pizza"",""pizza""]]"
McMahon HFS,-122.303601180012,47.6581634309482,1,3,"[[""Diners"",""diners""]]"
Duchess Tavern,-122.296669,47.6683655,63,3.5,"[[""Dive Bars"",""divebars""]]"
Poppinjay's At Carillon Pt,-122.2069092,47.6564407,14,2.5,"[[""Delis"",""delis""]]"
Pagliacci Pizza,-122.305104732513,47.6551768204676,6,3,"[[""Pizza"",""pizza""]]"
Banh & Naan,-122.3048477,47.6543617,4,2.5,"[[""Indian"",""indpak""],[""Vietnamese"",""vietnamese""],[""Vegetarian"",""vegetarian""]]"
Wendy's,-122.2973022,47.7150497,27,2,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Taco Time,-122.298576,47.714633,13,2.5,"[[""Mexican"",""mexican""]]"
DUB Street Burgers,-122.30523616539,47.65520488609,1,3,"[[""Burgers"",""burgers""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
